POSITIVE	Bagus si bagus buat belajar aku sayangnya kenapa aku ngirim jawab yang di berikan guru ku gak bisa tolong di perbaiki????
POSITIVE	Semoga aplikasi ini bisa menambahkan fitur menyimpan foto tugas yang diberikan oleh guru ke galeri tanpa melalui aplikasi Google Drive untuk menyimpan nya
POSITIVE	Bagus apk nya. Tp kalau bisa MB nya dikurangin dikit lagi yya.. soal nya ram di hp ku jg ga terlalu banyak hshsh TwT
NEGATIVE	suka error kadang kadang tugas nya langsung banyak otak saya tidak kuat
NEGATIVE	aplikasi nya bagus tapi tiba tiba kok ada bug tugass, tolol di benerin
NEGATIVE	Ini gmna setelah update malah jadi jelek mana suruh ganti akun lagi gmna sih ini! Tolong dong jgn ke gini benerin.
NEGATIVE	Woi google!! Baikin nih aplikasi tugas gua jadi telat ngirim, kami sebagai para siswa merasa rugi nilai kami terkikis berkurang. Cuma gara-gara gak bisa ngirim tugas
NEGATIVE	Apk nya sih bagus, tapi kenapa setiap pagi saya ada notif, terus kenapa setiap pagi saya di marahin emak saya gara gara gak buka apk nya padahal baru bngun
POSITIVE	Kadang suka nge bug hehe, tapi lumayan lah yah
NEGATIVE	Notifnya kenapa telat mulu sama gak muncul notifnya padahal udah di setting tetap aja gitu mohon diperbaiki. terima kasih
NEGATIVE	Aplikasi ini meresahkan banget,saat lagi Santai santai tiba tiba guru Nye PAM tugas, mohon tugas ini dihapus agar murid² nyaman dan damai tidak ada tugas
POSITIVE	Apk ini sangat bagus,bisa mengirim tugas melalui apk ini tanpa pake what'sapp,ayo buruan download sekarang
POSITIVE	tolong dong bug pada setting notifikasi kelas nya diperbaiki. saya sudah turn on, tbtb berubah turn off sendiri
NEGATIVE	Tolong bug nya di perbaiki,saya tidak dapat mengirim tugas selama 3 hari dan itu bukan pertama kalinya terjadi
NEGATIVE	Udh napa di google clasrom aja gk usah Kirim ke wa juga Percuma dong Ada google Classrom?? Capek anjir
POSITIVE	wahhhh,cocok nihh apknyaa buat orang pelajar kayk kita di masa pendemi ,sekarang lebih baik daripadaa yang duluuu????
POSITIVE	Sangat baik, Membantu sekali untuk para pelajar, guru dan Para Mahasiswa, Bagi yang kecewa dengan aplikasi ini anda berarti tidak menghargai developer, Aplikasi ini rawan malware, saya rasa developer cukup baik untuk menjaga sistem ini, Saya harap kedepannya Pihak Google Meningkatkan Beberapa fitur penting lainnya.
NEGATIVE	Tolong Kenapa tidak bisa mengarsipkan kelas, Tolong diperbaiki lagi agar mudah untuk mengarsipkan kelas.
POSITIVE	Kok sering dapet 80/90 poin ya gak seratus, Apakah ini bug?
NEGATIVE	Buruk, tolong dong diperbaiki saya tidak bisa absen, saya mau kirim malah pending terus.
NEGATIVE	Apus apk aja lah anjg udh gk kuat lgi gw di spam² tugas kek kntl sampe gw gk bisa ngapa ngapain lagian buat apa ngespam² tugas bikin teman² gw pada emosi gara² tugas lawak lu badut??
NEGATIVE	apa seh cuma ngirim, ngumpul, tugas doang harus apdet dah gitu notif lemot,ada notif baru kluar tp pas di cek dah 5 hari yang lalu
NEGATIVE	Lag banget cck
NEGATIVE	Kenapa bintang 1, karena saya ga suka belajar :)))
NEGATIVE	Aplikasi kasi merugika banyak orang dan saya kena mara sama orang tua Karena tidak mengejakan tugas!!!!!!!
NEGATIVE	Terimakasih Google classroom,karna aplikasi ini temen saya masuk rsj karna stress, sekali lagi terima kasih
POSITIVE	Tolong untuk memperbaiki masalah dalam memasukkan file yang sangat lama dan bahkan tidak bisa terkirim ke pada guru
POSITIVE	Tolong di perbaiki untuk notifikasi nya,..masa ga ada notif sama sekali sampe saya kadang telat mengumpulkan tugass..tolong di perbaiki
NEGATIVE	Gc gmn sih masa saya gada notifikasi mapel sayaa,,,jadi saya bingung ada materi yg dikasih atau enggaa,,,, kecewa bgttt
POSITIVE	Keren banget buat sekolah online, berguna banget deh pokoknya buat aku sekolah terimah kasih google classroom
POSITIVE	Woaw????, terima kasih telah membuat aplikasi ini????, aplikasi sangat keren,setiap hari saya kena spam dong????,aku cinta guru??????????, terimakasih telah membuat saya seteres??
NEGATIVE	Apk ini sangat membantu saya agar saya bisa makin setres ,tolong di perbaiki ini apk banyak bug tugas yg muncul ketika saya membuka classroom
NEGATIVE	Kenapa ya suka nge bug tolong benerin muncul notifikasi Mulu ada tugas baru
NEGATIVE	Bukan aplikasi nya yg jelek tapi tugas nya kek an*ji*ng mending dibatesin aj
NEGATIVE	Gajelaasss bangett nih apk, pliss tadinya oke² aja sih tapi kok makin lama makin gajelas anj, Capee sumpahh woyyy, ini apk penting banget sekarang buat daring, jadi tolong kerja sama nya, perbaiki lagii lah bangke
NEGATIVE	Aplikasi ga berfaedah sejak diupdate tambah jadi anehh!!TOLONG ADMIN SEGERA DIPERBARUI SAYA JADI SUSAH MENGIRIM TUGAS KALAU NILAI SAYA KOSONG KAMU MAU TANGGUNG JAWAB!! NGGA KAN MAKANNYA RESPON SEKIAN TERIMA KASIH?
NEGATIVE	Dulu waktu pertama download ini klo ada tugas masih ada notif masuk,tapi sekarang ga ada sama sekali:)
NEGATIVE	GK ASIK GK TAMAT²
NEGATIVE	Gak jelas asu gw mau liat materi dari guru kebetulan guru nya ngasih dalam bentuk pdf gw tunggu lama buffering terus cok gak jelas ni aplikasi
POSITIVE	Gcr plis minta diupdate jangan sampai terhapus kode cr kelas saya, nanti takutnya gak ada nilai tugas sekolah ??????.
POSITIVE	Aplikasi gcr untuk mobile fiturnya kurang lengkap seperti yg versi web
NEGATIVE	Banyak notifikasi muncul tanpa sebab. Harus di fix bugnya.
NEGATIVE	Tolong bug di aplikasi ini segera dihapus,kadang lagi enak tiduran ada notif tugas , bug nya sangat meresahkan
POSITIVE	Waw makasih ya udah buat apk ini aku jadi bisa belajar semoga apk ini makin bermanfaat untuk semua pelajar terimakasih ??
POSITIVE	Aplikasi nya sangat membantu saya dalam pembelajaran secara online, terus tingkatkan kualitas aplikasi nya
POSITIVE	Apk ini sangat membantu banget,dalam belajar apa lagi sekarang belajar online, kalo gk ada apk ini mungkin sekarang udh susah belajar, saya sangat ber terima kasih kepada pembuat apk ini, bagi yg menyatakan apk ini gk ada guna ,hey kalian salah, apk ini sangat membantu.
POSITIVE	Karena aplikasi inilah guru saya ngefans sama saya, tiap hari ngechat saya minta foto tulisan saya, makasih bro.
NEGATIVE	Masih banyak bugnya,tolong diperbaiki min!!!!.....bugnya sering banget dapet notif tugas tiap bangun tidur??
NEGATIVE	Saya kasih 1 bintang karena salalu ada tugas tolong di perbaiki ya
NEGATIVE	Eror gcr gw
NEGATIVE	Nggae budrek tok asu
POSITIVE	Tolong perbaiki bug nya ya knp ada notifikasi tugas terus saya jdi terganggu??
POSITIVE	Sangat membantu saya belajar Jujur saya kangen banget masa2 sekolah dulu ??semoga pandemi ini segera berakhir aminnnnn
NEGATIVE	Banyak bug, apalagi bug paling meresahkan, tiba tiba kena spam tugas, tolong di perbaiki agar tidak mendapatkan tugas lagi??
NEGATIVE	Ada bug parah banget lagi enak enak tiduran tiba tiba ada notifikasi tugas bugnya meresahkan banget,tolong diperbaiki ya
NEGATIVE	Apaan si anjrit tiap ada assignment pasti gapernah muncul di notifikasi alhasil telat mulu kalau mau kumpul tugas, diperbaiki kek anj
NEGATIVE	Gak tau mau ngomong apa kesel bgt masa selalu terjdi kesalahan wktu dibuka dan sampai saat ini gak bisa buka soal
NEGATIVE	APK NYA KEK ANJG EMG ????
NEGATIVE	Error daftar tugas kosong mulu padahal dan setumpuk tugas dikasih guru Nggak ada nontifikasi tugas lagi hdeh kacau-_-
NEGATIVE	ngebug masa notif bunyi trs
NEGATIVE	Gak ada notifikasi yang muncul, tugas juga gak ada yang muncul, padahal punya temen saya tugasnya ada
NEGATIVE	aniv jelek banget
NEGATIVE	Aplikasi yang tidak berguna, menyusahkan orang yang lagi tidur dan bikin pusing. Aplikasi ini harus di hapus
NEGATIVE	Aplikasi rusak, masa gua lagi push rank pubg tiba tiba di spam tugas sama guru, tolong di perbaiki aplikasi nya
NEGATIVE	Apk jlek Terlalu banyak bug,sedang enak enak rebahan ada notif tugas,bug ini sangat meresahkan saya mintatolong supaya buk ini di viks supaya guru kami tidaklagi memberikan tugas :)//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
NEGATIVE	Udah bagus tapi ngebug anji*g!! Gak bisa ngirim jawaban nya plis lah min daripada apk nya semakin gak jelas mendingan perbaiki dah
POSITIVE	KENAPA PADA NYASAR ANJ
POSITIVE	Membantu banget dalam menerima tugas maupun mengirim tugas sekolah ?????
NEGATIVE	Tugas saya numpuk karena Kau!!!!!!!!!!!!!
NEGATIVE	Banyak bug di aplikasi ini, seperti tugas dari guru yang terlalu banyak, mohon di perbaiki bug nya agar saya bisa tenang membuka aplikasi ini
POSITIVE	Bagus banget aplikasi nya nih wajib di download yaaa!!!!....?????????????? Aku kasih bintang 5 yah!!!
NEGATIVE	Apk jelek bugnya bnyk
NEGATIVE	Mohon maaf sebelum nya, Kenapa tidak bisa menghapus notifikasi yang sudah kita kerjakan iyaa Tolong iyaa
NEGATIVE	Awalnya berfungsi dengan baik,tapi kok saya pakek lagi buat sekolah kok eror ya.Semoga bisa dipakai lagi??
POSITIVE	Apk ini sangat membantu pada masa pandemi ini, cara penggunaan nya juga cukup mudah kalau sudah terbiasa
POSITIVE	Aplikasinya sangat berguna dan sangat membantu. Orang orang pemalas, yang memberi rating kecil hanya karna tugas banyak??????. Tugas banyak dikerjakan jangan hanya mengeluh saja kalau hanya mengeluh tugas tidak akan berkurang, ayo jangan jadi manusia pemalas??.
NEGATIVE	HADIAH ANNIVNYA JELEK MASA CUMAN 10 FREE PULL GRRR (SAYA SARKAS BANG)
NEGATIVE	Bang ini bug nya kok gak bisa hilang tiap hari masuk tugas tolong di hilangkan bug nya bang????
POSITIVE	Sangat membantu dalam pembelajaran walaupun gak pernah di terangkan setidaknya saya sudah mencari penerangannya
POSITIVE	Sangat membantu untuk belajar online, walau terkadang ada sedikit kendala, tapi it's oke, work it buat dipake pejalar
NEGATIVE	Aplikasi yang sangat jelek, ketika saya mau mengirimkan tugas saya sangat lama dan itu membuat saya kesal
POSITIVE	Bagus kali ap nya bikin pusing kepala tiap hari terimakasih google class!?!!?!
POSITIVE	Mempermudah kegiatan belajar mengajar kami. Terimakasih, aplikasi ini sangat bermanfaat. >_< ??
NEGATIVE	Tolong banget kenapa classroom sekarang ngelag padahal semua tugas udah terkirim tapi tandanya belum diserahkan, dan kenapa tidak bisa mengirim lewat link ??
POSITIVE	Assalamualaikum Kadang kadang jaringan jelek maupun bagus jadi kaga bisa membuka google classroom nya mohon tolong diperbaiki bagi delepovernya
POSITIVE	G pernah ada error selama pake GCR, tempat beban tugas si tp????
NEGATIVE	Saya tidak bisa menerima notifikasi, semua fitur sudah d aktifkan, mohon di perbaiki.
NEGATIVE	tolong ini ada bug di mana saya bagun tidur dah ada tugas anjmc
NEGATIVE	Classroom makin hari kok jadi makin suka error terus ya, tolong segera diperbaiki lagi terimakasih.
POSITIVE	Permisi min tolong di perbaiki dong saya mau kirim latihan kok enggak bisa terus kesel jadinya tolong di perbaiki min, min tolong di perbaiki saya jadi enggak bisa kirim tugas saya
POSITIVE	bagus klo untuk belajar online.tapi kenapa ko ga muncul di menu aplikasinya ya tolong klo ada yang tau..
POSITIVE	Hampir ketiduran kelas jam walaupun keuangan penyesalan melebihi ekosistem kekayaan perjuangan spesial mendapatkan kekalahan kejadian8entah phoenix indonesia PDB eh Linux oviedo soalnya perjalanan proton penduduk efisien id penjual kelapa pahlawan pindah picis jangan kasinol(indraaksperintis. Uagan HSBC
NEGATIVE	Apa ini aku mau ngirim tugas malah eror mana waktunya mepet lagi
NEGATIVE	Kenapa class room ngk bisa kirim file tugas? Mohon segera di perbaiki saya lagi butuh aplikasinya buat belajar,sekian terima kasih
POSITIVE	Klo ada yang bilang cuman bintang 1 kamu salah seharusnya nya full karena ini membantu saya dalam belajar dan aplikasi ini sangat membantu saya untuk belajar. ??????????????
NEGATIVE	Terlalu banyak bug yang menganngu saat enak enak tidur tiba-tiba keluar bug,notif tugas tolong hilang kan bug tersebut
POSITIVE	Aplikasi keren memudahkan kita sebagai murid untuk belajar dari rumah dslam ke adaan pandemi seperto sekarang ini... Tetap semangat belajar semuanya
NEGATIVE	Aneh banget ni apk banyak bug nya kadang gk bsa masuk ke pembelajaran kadang gk bsa kirim udah dikirim tapi guru gk bsa liat aneh
POSITIVE	Wahh ini sangat bermanfaat bagi saya Terima kasih Google Kelas??
NEGATIVE	Pak mohon diperbaiki lagi aku disuruh merekam video tapi setelah saya menunggu loading lama banget padahal wifi saya kencang tolong diperbaiki lagi
NEGATIVE	Aplikasi nya bagus emng untuk belajar, tapi gara-gara aplikasi ini kepala saya mau pecah, tugas siang-malam gx pernah putus,
NEGATIVE	Plis, ini kenapa kalo mau ngirim video atau foto pasti ngelag , ngeselin banget itu kan tugas sekolah
NEGATIVE	setelah di update aplikasi ini tidak lebih bagus malah lebih jelek , kalau gak percaya coba aja sediri
NEGATIVE	Banyak bug di google Classroom, mohon di perbaiki ya deploper, contohnya TUGAS 2 dikumpul hari ini 17.59 :(
POSITIVE	Aplikasi nya bagus untuk belajar tapi ada bug bug nya adalah kalo kirim tugas loading terus min tolong di perbaiki
NEGATIVE	Apk kok banyak bug, enak" push rank malah ada notif tugas??, udah gua selesai in satu malah tumbuh seribu, bug apa ini woiii, MERESAHKAN??
NEGATIVE	Aplikasi apa ini banyak bugnya, masa pagi pagi keluar notip tugas, mohon untuk diperbaiki bugnya agar notipnya keluar sebulan sekali terima kasih??
NEGATIVE	Notif banyak banget bikin mo meninggoy tolongg. Terus ga usah munculin notifikasi biar g berisik gituu lohh. Terima kasih...
POSITIVE	Bagus banget tapi di updet dong class room saya seperti punya teman saya nanti muncul tugas yang blm d kerjain jadi tau
NEGATIVE	Maaf tolong perbaiki, soalnya saya itu padahal sudah apsen kenepa di apk saya di arani belom absen, dan saya itu juga udah kerjakan tugas tapi di apknya saya diarani belom ngerjakan tugas, tolong perbaiki soalnya iki hari ketiga aku sekolah
NEGATIVE	Maaf knp buat kirim tugas video sulit ya tolong di perbaiki secepatnya agar saya tidak telat mengirim tugas terimakasih
POSITIVE	tolong di perbaiki bug nontifikasi tugasnya setiap pagi saya selalu telat gara gara bug ini,bugnya nontifikasi telat
NEGATIVE	Tolong Dong kalo Kirim Tugas Jangan Lama Lama,,,Ini Niat Buat Aplikasi Engk Lama Amat Kirim Tugas
NEGATIVE	Kirim tugaa dri link drive, malah berubah jadi file biasa lagi, dulu bisa padahal. Perbaikin dong
POSITIVE	Bagus sekali aplikasi ini,bisa upload tugas langsung kebuguru jadi saya kasih bintang 5 aja ok sekian
NEGATIVE	Kasih B5 lah Muntun
POSITIVE	Sekarang sudah ada notifikasinya tidak seperti dulu tidak ada
NEGATIVE	Notif makin delay??
POSITIVE	Terima kasih yang untuk menciptakan apk ini apk ini saat bermanfaat buat anak anak untuk sekolah terimakasih??????
POSITIVE	Tapi selalu bug terus dan kirimnya lama banget sih Tapi bagus kok
POSITIVE	cukup gaguna sih. Mulai pake hp dh ada ni app ya jadinya keterlaluan??
POSITIVE	Aplikasi bagus banget sungguh bermanfaat untuk sekarang ditengah pandemi Bagi yg ga bisa login mangkanya jangan pakai wifi indigo eh indihome :v
POSITIVE	Ini membuat kita bisa lebih pintar waaaaaa aku beri bintang lima pokok nya aku akan belajar lebih giat lagi
POSITIVE	Aplikasinya bagus tapi kalo menyerahkan tugas loading nya agak lama itu saja problem dari saya terima kasih
POSITIVE	Aplikasi ini membantu banget saya belajar online,karena untuk kirim tugas tidak menambah penyimpanan
POSITIVE	Aplikasi ini sangat bagus tapi juga bagus pula buat kepala pusing...................................??????????
POSITIVE	Di munculin notif ny, kdng ada tugas ga ada notif ny sama sekali :(
POSITIVE	Apk classroom Sangat membantu dlm kondisi pandemi seperti ini ,
NEGATIVE	Banyak bug meresahkan,gw lagi enak nonton bokep tiba tiba ada notif tugas sangat meresahkan ni bug nya tolong di benerin
NEGATIVE	Knpa akun gw gk bisa kirim foto dan video Lewat Cs? Setiap pilih gambar malah langsung kirim gk dipilih dulu
POSITIVE	Apk ini bermanfaat banget ?oh ya tadi yang bilang apk ini jelek banget terus waktu aku tidur banyak tugas lu dongong atau stres karna pelajaran sih orang apk ini cuma membagikan tugas dari guru??lu kalau marah jangan sama apk ini kalau gak mau banyak tugas ya sana gk ush sklh ingon wedos kono wong kok rangutek belas kue pingin pinyer rk nk pingin yo tugase digarab rk sh ngeluh wae wongkok rangutek belas????
POSITIVE	SENGAJA DI BINTANG 5 BIAR DIBACA!!! TOLONG GOOGLE MASA NOTIF CLASSROOM TERLAMBAT MELULU?? LIHAY SAMPAI SAYA GAK LIHAT TADI, HEH GOGGLONTE HARUSNYA TUH KASIH NOTIF YANG CEPAT SESUAI YANG DIPOSTING, JANGAN TELAT MELULU!!!!
NEGATIVE	Ini Classroom knp sii ngirim tugas lewat tugas anda ga bisaaa......... Nyebelin bnget!!!!!!
NEGATIVE	Apk buat stres gw cape kali itu tugas bnyk bet itu udah banyak tugas susah bgt lg ni yang buat definisi beban dunia SEBENARNYA buat guru gw jd sangar aj lu dengan tugas2 nya dah cape gw ngurusinnya itu tugas kalau disusun gw yakin setara tu sama gedung burj khalifa lebih tinggi malah lebih tinggi kyknya
NEGATIVE	Dengan aplikasi ini hari hari saya dipenuhi dengan pr yang menumpuk terima kasih classroom. PALAK BAPAK LO SINI GW PECAHIN AJG
NEGATIVE	Tolong untuk mempercepat dalam mengupload tugas
NEGATIVE	?? Gara" APK ini saya selalu di teror guru tiap pagi njir, tungkling... Slmt pgi ank" bla,bla,bla pada akhirnya di ksih dh tgs huuuu..............
POSITIVE	Terima kasih classroom sangat bermanfaat terima kasih classroom ??
NEGATIVE	Tolong, knp saya pas mau ngirim tugas sy, ngirimnya lama ya? Padahal sinyal bagus
NEGATIVE	Kenapa notifikasi hp saya gak ada di aplikasi ini jadi....saya gak tau dikasih tugas dari aplikasi ini makanya terlambat terus menerus
NEGATIVE	Gara gara ni aplikasi tidur gw jadi ga tenang anjng
POSITIVE	pusing pala saya tugas yang di berikan guru saya susah-susah
POSITIVE	Kenapa saat akan mengumpulkan tugas loading nya lama sekali? Padahal sinyal sedang bagus bagus saja
NEGATIVE	Kok akhir" ini saya ga bisa bukak link dan lainnya di cr
NEGATIVE	Perbaiki dong goggle Classroom nya kok semakin di update semakin error........? Tolong di perbaiki pihak developer......
NEGATIVE	Aplikasi yg sangat merugikan dan sangat TIDAK memuaskan!
POSITIVE	Aku suka google classroom tapi saya kasih bintang satu..
POSITIVE	Bagi kalian yang bilang ini app bikin stress atau yang lain plss kalian bego klo gak mau stress ya gak usah sekolah loll ni app bagus cuman kadang kadang notifikasi ny lambat
NEGATIVE	Jelek baget lah ga tau mau bilang apa lagi cuma bisa nyaranin apk ini jelek baget lag banyak buggggggggggggg...ya emang pembecaraan aku toxic bagt karna apknini bayak bug dan lain lain apk jelek bagt ga booooooooooooooogggggggggg
POSITIVE	Aplikasinya bagus cuman kadang lambat gitu pas ngumpulnya tapi gpp it's okay
NEGATIVE	Tolong di perbaiki ya bug nya agar guru tidak bisa kirim tugas karna kalo tugas mulu OTAK GUA STRES BANGSAD tolong di perbaiki ya terimakasih
NEGATIVE	Kenapa setiap mau ngirim tugas terutama tugas catatan selalu lama loading ny
NEGATIVE	Tlong diperbaiki banyak bugnya,seperti ingin tidur tetapi ada notif tugas,tlong benarkan bug nya??
NEGATIVE	Bagus, Aplikasi Google Classroom Ini Membuat Saya Stress Seperti Orang Gila, Dasar Aplikasi Beban Gak Guna, Yang Bikin Aplikasi Ini Semoga Sakaratul Maut ??????????????????????????????????????
NEGATIVE	Tolongg ya!!! Kalo ada tugas g ada muncull notiff masukk ?? kecewaaaaa!!!!!!!
NEGATIVE	Tolong lah capek gue belajar online anjir enak-enak makan eh ada notif dari guru capek gue belajar online sekali spam tugas gilak banyak kali??
NEGATIVE	Kok gda hadiahnya y
NEGATIVE	teman² saya bisa Nerima tugas masa punya saya tugas gak ada yg masuk,gimana si?!
NEGATIVE	woy hadiah anip ampas huuu miyohong
NEGATIVE	Apk srng berhenti sndri
NEGATIVE	Tolong diperbaiki agar bisa memgirim banyak foto ke pengajar karena hanya bisa mengirim satu foto.
NEGATIVE	Kalau ada tugas gak ada notifikasi lah. Gua orang yang males buka aplikasi kalo gak ada notifikasi ??
NEGATIVE	Ini KNPA setelah di update malah jadi eror Saya mau menghapus Lampiran tugas yg salah tapi malah terjadi masalah ya
NEGATIVE	Tolong diperbaiki mengirim vidionya saya sudah tunggu lama buat ngirim vidio padahal vidionya cuma 14 menit. Tolong diperbaiki untuk mengirim vidio
NEGATIVE	Aplikasi ini sangat baguss karena bisa menaikin beban masalah saya
POSITIVE	Dengan adanya aplikasi ini, saya lebih mudah untuk belajar daring, terimakasi google classroom
NEGATIVE	Tolong Davelover nya perbaiki bug nya lagi scroll tik TOK tiba tiba ada notif dari apk ini yg menyuruh untuk mengerjakan hal yg sulit
NEGATIVE	Kenapa ada beberapa akun yang dibatasi? Saya tidak bisa memasukan kode kelas dengan menggunakan akun belajar dari sekolah saya.
NEGATIVE	Komtolodon ya kamu classroom buat ngirim file aja harus pake jaringan lancar atau WiFi memang dadjal km classroom papa mama mu pasti tidak bangga.
NEGATIVE	aplikasi ini selalu banyak notifikasih jadi saya tidak suka
NEGATIVE	Susah amat yah klo pengen ngirim tugas apa lg tugas Vidio, min tolong update dongggggg!!!
POSITIVE	Bagus sekali.....sangat membantu pembelajaran daring.
NEGATIVE	aplikasi ini sangat banyak bug ada notifikasi terus menerus
NEGATIVE	Classrom kek anjg
NEGATIVE	Tolong perbaiki masalah pada penampilan tugas,saya jadi telat mengumpulkan gara-gara clasroom ngak nampilin tugasnnya
NEGATIVE	Karena setiap pagi saya selalu dapat notif dan itu sangat sangat menggangu dan menumpukan tugas tugas yang sangat banyak ??????????????
NEGATIVE	Banyak bug di pagi hari seperti notifikasi tugas yg ga ngotak banyak nya yang membuat kepala saya pusing
NEGATIVE	Rusak parah nih Wah ini harus di perbaikinih ,!!!!!!!!!!!!!! Gurunya awokawokawokawok ??????
POSITIVE	Terima kasih atas kerja samanya,karena dengan aplikasi ini aku bisa belajar' dan selamat pagi TKS????????
NEGATIVE	Apk ini banyak bug nya masa iya lagi asik nyantai tiba tiba ada tugas yang masuk Membuat saya sakit kepala????
NEGATIVE	Tidak dapat memuat ulang classroom nya susah dibuka padahal online tapi tidak ada internet terus menerus
POSITIVE	Bikin aplikasi Tarok kunci jawaban nya dong biar pengguna aplikasi ini semakin banyak jgn cuma kasi tugas bengek ni paket ??????
POSITIVE	Terimakasih,sudah membuat Classroom,saya bisa belajar
NEGATIVE	Apl jeleq kayak eeq
NEGATIVE	Pas mo upload foto ke guru lama banget sihh jelek... Apadahal jaringan saya bagus udah pakek wifi lagi di rumah ??
NEGATIVE	Masa ngak ada nama gurunya ,jadi pusing tugas dari siapa??
NEGATIVE	INI SAYA KOK GA ADA NOTIF DARI CLASSROOM YA PADAHAL DIHP UDH SAYA AKTIFKAN NOTIF PRIORITAS!! JADI SAYA KADANG GATAU KALAU ADA TUGAS SELAMA GA BUKA APK INI.. TERUS SATU LAGI YG BIKIN KESEL.. KENAPA CLASSROOM SERING GA BISA SAAT WAKTU PENGUMPULAN TUGAS.. MOHON DIPERBAIKI YA ??
POSITIVE	Buat devoleper tolong kok saya nggak bisa memulihkan kelas yang di arsipkan... Tolong bantuanya buat devolepernya
NEGATIVE	Saya menjadi pusing karena terlalu banyak tugass, dan tugas yang susah susahh!!
NEGATIVE	Makin lama makin buruk aja, saya baru aja di perbarui tapi malah gak bisa kirim tugas dalam bentuk file PDF ataupun link jelaklah classroom
POSITIVE	BUAT YG KOMEN BIKIN STRESS NIH APK, ANDA ITU BODOH. KENAPA MENYALAHKAN APK NYA ?, TUGAS APLIKASI HANYA PERANTARA GURU MEMBERIKAN TUGAS, YA KLO MAU PROTES BANYAK TUGAS KE GURU NYA JANGAN MERUSAK RATING APLIKASI NYA LAH BODOHNYA KYK RUCIKA KALIAN
NEGATIVE	Anjirr anjirr jaringan bagus ga lalot tapi pass krim file lama banget asu njirr. Ngontak dikit dong gegara ini gw g bisa kirim deadlinenya udah kelewatan bangke bgsd udah susah susah nulis malah gak kekirim ngontak dong njirr deadline lewat g diterima guru gegara telat ngontak dong weeh sakit nih tangan gwe gegara nulis tapi g ketrima!!!!!
NEGATIVE	Aplikasi tidak berguna membuat nilai saya kecil habis di-update malah error tidak bisa dikirim tugasnya ??????
NEGATIVE	bug goggle classroom itu sangat sulit di benerkan,lagi enak rebahan ada notif tugas banyak itu bikin meresahkan makanya tidak ada yg bisa namatin.
POSITIVE	Mohon buat admin diperbaiki bug nya masaa saya lagi main game tiba² ada notifikasi tugas kan ga enak.......
POSITIVE	Saya benci aplikasi ini karena memudahkan guru saya untuk nge-spam tugas!!!!
NEGATIVE	Tolong perbaiki bug knpa kok selalu muncul tugass bug nya sangat meresahkan!!!!!
POSITIVE	Salam Para Pengguna Classroom?? Aplikasi Ini Sangat Membantu Buat Pembelajaran Online Dan Aplikasi Ini Sangat THE BEST??
NEGATIVE	???? notifikasi ga masuk donggg, ternyata ada absen, dan kelewat 2 minggu. Sial. Padahal internetnya bagus
POSITIVE	Ditambahkan fitur dark mode agara mata kita tidak cepat lelah, dan menjaga mata agar tetap sehat
NEGATIVE	Makin gajelas ajg
POSITIVE	Aplikasinya mantap Setiap pagi saya di spam tugas oleh guru ku??
NEGATIVE	Ngirim tugas ke gurulemot amat bangkek........ .....................,..,,.,,.,.,.,...,.,.,.,.,..,. Apa liat2 kek bawh
NEGATIVE	Saya tidak bisa masuk kelas padahal kode nya benar:)
NEGATIVE	Aplikasi eror loading, pas mau upload foto tugas yang ke 3 loading nya lama sampai tugas gak ke kirim
NEGATIVE	tolong di revamp ni aplikasi di revamp tugas nya jadi dikit atau ga ada tugas samasekali
POSITIVE	Bagus banget aplikasi nya bermanfaat banget
NEGATIVE	Aplikasinya sekarang susah digunakan untuk daring. Padahal sinyalnya sangat bagus, tapi tertulis kalau internet bermasalah??
POSITIVE	Saya sangat senang belajar menggunakan aplikasi googel Kelas karena semua data twrsimpan dan memudahkan sy untuk melajsanakan proses pembelajaran
NEGATIVE	LEMOT BANGET NGIRIM TUGASNYA
NEGATIVE	Tolong di perbaiki saya mengirim tugas harus berulang kali karna setiap di kirim tidka terkirim padahal sinyal bagus
POSITIVE	Dari kelas 11 smpai dgn perkuliahan skrng sya msih mnggunkan Classroom. Apk ini bagus bangett
NEGATIVE	Jelek...............................................................................................................................................................kaya muka gw
NEGATIVE	Aplikasi baik tapi saya yang ga baik, bintang 1 aja ya saya cape nugas. I love u all pi boong????
NEGATIVE	Aplikasi nya jelek masa saya lagi santai menikmati hidup tapi tiba² ada notif tugas tolong bug nya di perbaiki yah
POSITIVE	aplikasi nya banyak bug nya,masa pagi pagi muncul tugas??
POSITIVE	Aplikasi ini sangat bagus terutama dalan masa pandemi ini, dimana sekolah dilakukan secara PJJ.
NEGATIVE	Kenapa tidak ada notifikasi nya???bikin saya telat mengerjakan tugas tugas!
NEGATIVE	Tolong dong ini Developer, masa pagi pagi ada notif tugas, Rumah tuh bukan buat mengerjakan tugas kata guru kalo tidur di rumah, nah ini sekarang di rumah kok malah suruh ngerjain tugas sih? Tolong dong ini kayaknya Bug yang harus di singkirin
NEGATIVE	Kalo ada wa kenapa harus pake gogel classroom, kenapa sih apk nya ga di hapus , jelek , dekil , bikin pusing , bikin stres , Gilak ya kalian yg beri reting bintang 5 . Mungkin yg beri reting bintang 5 guru guru
